Branch,Visit Id,Visit Date Time,Visit Score,Recommend Score,Comments,Visit Summary
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,"We felt that if the team had been more engaging, enthusiastic and attentive, it would have improved our visit. We also waited a long time for our food, so an improvement in wait times would have made our visit better.","Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,"We felt that most of the team were warm and friendly. There was one team member that served some of our food who was not as enthusiastic as the others. However, most of the team were approachable and appeared to be enjoying their roles.","Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,We felt that the service and food were disappointing during this visit.,"Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,We felt that the team member that took our order was knowledgeable regarding the allergy highlighted. He confirmed twice before processing the order which dishes needed to be flagged for the allergenic ingredients.,"Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,We had to wait quite a while after we pressed the food and drinks button for someone to come over and take our order. We didn't receive any check backs during the game or in regard to our food.,"Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,"We ordered a rhubarb lemonade, a ginger beer, an elderflower lemonade, still water and sparkling water. All drinks were served cold with clean glasses and ice. The rhubarb lemonade was nicely flavoured and pleasant to drink. The ginger beer was fiery and warming. The elderflower lemonade was a little disappointing, as the lemon overpowered any elderflower flavour. The still and sparkling waters were as expected.","Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,"We ordered the Margherita pizza, waffle fries, spicy chicken tacos, crispy pork belly sticks, Korean chicken sliders, chicken souvlaki sticks, corn and mushroom tacos, and halloumi sliders. We felt that the food was quite mixed, with some dishes being flavoursome and others lacking in seasoning and portion size. The Margherita pizza was a good portion size, served hot, evenly cooked and well presented. The waffle fries were served hot and neatly presented in a bowl but lacked seasoning. The spicy chicken tacos were tasty and flavoursome but a small portion size and difficult to eat. The crispy pork belly sticks had a good depth of flavour, were served hot and neatly presented, but the portion size was small. The Korean chicken sliders lacked flavour but were served hot. They weren't as visually appealing as some of the other dishes in regard to presentation. The chicken souvlaki sticks had no flavour and tasted of plain chicken. However, they were served hot. The presentation was also disappointing as opposed to the other dishes, as they looked quite anaemic, and the portion size was small. The corn and mushroom tacos were flavoursome but were missing the sweetcorn element of the dish. They were a small portion size and difficult to eat but served hot and looked appealing. Lastly, the halloumi sliders were neatly presented but served warm rather than hot. They had a good amount of filling and were presentable. They tasted as expected.","Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,We placed our food order at 6:17. The first dish arrived at 6:33 and the last dish was served at 6:52.,"Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,"We visited both the male and female toilets. Both toilets were clean, tidy and well stocked. There was a small amount of toilet paper on the floor of one of the cubicles in the men's toilets, but otherwise they were in a good clean condition.","Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,"We were greeted immediately upon entry with a ""hi"" and a friendly smile.","Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,We were not asked if we had any allergies or dietary requirements. I had to flag that I had an allergy when placing my order.,"Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,We were not asked to follow the host.,"Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,We were not shown the QR code on the food menu to access the allergen matrix.,"Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,We were not shown the three throw lines.,"Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,We were not told to get our phones out and ready until we were at the oche and the QR code was shown on the screen.,"Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,"We were shown where the buttons were if we wanted to do a group photo or loop cam video, but this wasn't done automatically for us before playing.","Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20963500,2026-04-27 16:30:00,100.0,10.0,Connor,
FC Oxford,20963500,2026-04-27 16:30:00,100.0,10.0,connor was super friendly and he had a cool last of us tattoo!,
FC Oxford,20963500,2026-04-27 16:30:00,100.0,10.0,went for the first time,
FC Oxford,20963618,2026-04-27 17:00:00,90.2,10.0,"Isaiah was attentive and welcoming, and made sure we had everything we needed",
FC Oxford,20963648,2026-04-27 18:00:00,100.0,10.0,Isaiah,
FC Oxford,20963648,2026-04-27 18:00:00,100.0,10.0,Isiaiah was great he was so helpful and was very attentive. He explained the game thoroughly,
FC Oxford,20963648,2026-04-27 18:00:00,100.0,10.0,Very attentive and happy,
FC Oxford,20964117,2026-04-27 18:00:00,100.0,10.0,Connor,
FC Oxford,20964117,2026-04-27 18:00:00,100.0,10.0,darts was very fun and server was exceptional!,
FC Oxford,20964117,2026-04-27 18:00:00,100.0,10.0,server kept very good care of us tonight!,
FC Oxford,20964122,2026-04-27 18:00:00,100.0,10.0,Connor,
FC Oxford,20964122,2026-04-27 18:00:00,100.0,10.0,wanted to find something to do today and finally got around to trying flight club!,
FC Oxford,20964214,2026-04-27 18:36:00,20.0,,"I recently tried to make a booking for a group of four, all of whom work Monday to Friday, so Saturday is the only day we’re available. Unfortunately, we were told that bookings aren’t accommodated for groups smaller than six.This was quite disappointing, as it feels unnecessarily restrictive and not very accommodating for smaller groups with limited availability. As a result, we’ll be taking our booking elsewhere.",""
FC Oxford,20964648,2026-04-27 20:00:00,100.0,10.0,"Connor, Wilson and Isaiah",
FC Oxford,20964648,2026-04-27 20:00:00,100.0,10.0,Great as always.,
FC Oxford,20964648,2026-04-27 20:00:00,100.0,10.0,"Great service, nice and joyful!",
FC Oxford,20964676,2026-04-27 20:00:00,100.0,10.0,"Great experience, will come back again.",
FC Oxford,20964676,2026-04-27 20:00:00,100.0,10.0,IsaiahConnorWilson,
FC Oxford,20964676,2026-04-27 20:00:00,100.0,10.0,Safae recommended,
FC Oxford,20964676,2026-04-27 20:00:00,100.0,10.0,Staff came multiple times to ask if we needed anything during our session.,
FC Oxford,20964833,2026-04-27 22:00:00,100.0,10.0,Cheers comor,
FC Oxford,20964833,2026-04-27 22:00:00,100.0,10.0,Connor might be one M or two n sorry,
FC Oxford,20964833,2026-04-27 22:00:00,100.0,10.0,"Connor was great. Very attentive and checked in for drinks and food, especially before kitchen closed",
FC Oxford,20964833,2026-04-27 22:00:00,100.0,10.0,Great,
FC Oxford,20964833,2026-04-27 22:00:00,100.0,10.0,i hadnt,
FC Oxford,20964833,2026-04-27 22:00:00,100.0,10.0,Walked past,
FC Oxford,20964874,2026-04-27 22:30:00,97.6,10.0,Connor,
FC Oxford,20964874,2026-04-27 22:30:00,97.6,10.0,Great night. Great service.,
FC Oxford,20964874,2026-04-27 22:30:00,97.6,10.0,Great vibes. Great service.,
FC Oxford,20964874,2026-04-27 22:30:00,97.6,10.0,So attentive we had everything we needed.,
FC Oxford,20972884,2026-04-28 12:30:00,100.0,10.0,It was great,
FC Oxford,20972884,2026-04-28 12:30:00,100.0,10.0,Jas,
FC Oxford,20972884,2026-04-28 12:30:00,100.0,10.0,recommended nice food and very friendly,
FC Oxford,20972889,2026-04-28 12:30:00,100.0,10.0,Jas,
FC Oxford,20972889,2026-04-28 12:30:00,100.0,10.0,She welcomed us as well as took us to the game area and explained the game to us as well as this she also showed us the menus and explained to us a couple of menus items of what they where and gave us some recommendations. Overall she made the visit great and would definitely come back again!,
FC Oxford,20972889,2026-04-28 12:30:00,100.0,10.0,The workers were great and jas was especially helpful and made the time here great.,
FC Oxford,20974269,2026-04-28 16:00:00,100.0,10.0,Bell,
FC Oxford,20974269,2026-04-28 16:00:00,100.0,10.0,Drinks are very expensive. Would buy more cocktails if they were a bit cheaper!,
FC Oxford,20974269,2026-04-28 16:00:00,100.0,10.0,Lovely time as always!,
FC Oxford,20974269,2026-04-28 16:00:00,100.0,10.0,"Lovely, very attentive and friendly service.",
FC Oxford,20974404,2026-04-28 17:00:00,100.0,10.0,"everything was amazing, from the food to the darts to the service, isaiah was spectacular!",
FC Oxford,20974404,2026-04-28 17:00:00,100.0,10.0,"He was amazing, he listened to all our requests attentively, and gave amazing recommendations! He honestly made our experience so much better",
FC Oxford,20974404,2026-04-28 17:00:00,100.0,10.0,Isaiah,
FC Oxford,20974407,2026-04-28 16:00:00,97.2,10.0,Fab friendly experience. Shout out to Isaiah and Connor for the jokes and good vibes,
FC Oxford,20974407,2026-04-28 16:00:00,97.2,10.0,"Good vibes, good jokes, friendly service",
FC Oxford,20974407,2026-04-28 16:00:00,97.2,10.0,Isaiah and Connor,
FC Oxford,20975065,2026-04-28 19:00:00,100.0,10.0,I came with my company for darts and food and had the best time,
FC Oxford,20975065,2026-04-28 19:00:00,100.0,10.0,Isaiah,
FC Oxford,20975065,2026-04-28 19:00:00,100.0,10.0,Isaiah was the best!,
FC Oxford,20975065,2026-04-28 19:00:00,100.0,10.0,On top of our orders,
FC Oxford,20975066,2026-04-28 20:00:00,100.0,10.0,Great service. Quick orders,
FC Oxford,20975066,2026-04-28 20:00:00,100.0,10.0,Great service. Really attentive.,
FC Oxford,20975066,2026-04-28 20:00:00,100.0,10.0,Isaiah,
FC Oxford,20975066,2026-04-28 20:00:00,100.0,10.0,Would recommend,
FC Oxford,20975073,2026-04-28 14:30:00,100.0,10.0,Favorite restaurant best pizza. I fly from boston to london just to play darts and have Isaiah serve me.,
FC Oxford,20975073,2026-04-28 14:30:00,100.0,10.0,His attentiveness and how quick he brings out cold beers,
FC Oxford,20975073,2026-04-28 14:30:00,100.0,10.0,Isaiah,
FC Oxford,20975074,2026-04-28 19:00:00,95.1,10.0,Isaiah,
FC Oxford,20975074,2026-04-28 19:00:00,95.1,10.0,Really fun,
FC Oxford,20975074,2026-04-28 19:00:00,95.1,10.0,"Waiter, games",
FC Oxford,20975074,2026-04-28 19:00:00,95.1,10.0,Yes,
FC Oxford,20975077,2026-04-28 19:00:00,100.0,10.0,amazing,
FC Oxford,20975077,2026-04-28 19:00:00,100.0,10.0,Awesome service very polite and attentive Couldnt fault,
FC Oxford,20975077,2026-04-28 19:00:00,100.0,10.0,Bloody awesome,
FC Oxford,20975077,2026-04-28 19:00:00,100.0,10.0,Isaiah,
FC Oxford,20975079,2026-04-28 19:30:00,100.0,10.0,Brilliant night,
FC Oxford,20975079,2026-04-28 19:30:00,100.0,10.0,Isaiah,
FC Oxford,20975079,2026-04-28 19:30:00,100.0,10.0,Isaiah was amazing. Such a lovely guy could not do enough for us. He deserves a pay rise.,
FC Oxford,20975079,2026-04-28 19:30:00,100.0,10.0,Loved it,
FC Oxford,20975083,2026-04-28 19:00:00,97.6,9.0,Great,
FC Oxford,20975083,2026-04-28 19:00:00,97.6,9.0,Great experience,
FC Oxford,20975083,2026-04-28 19:00:00,97.6,9.0,Great service,
FC Oxford,20975083,2026-04-28 19:00:00,97.6,9.0,Zion,
FC Oxford,20985766,2026-04-29 16:30:00,100.0,10.0,"Amazing service, very engaging and attentive",
FC Oxford,20985766,2026-04-29 16:30:00,100.0,10.0,Skye & Tom,
FC Oxford,20985766,2026-04-29 16:30:00,100.0,10.0,"The whole team were amazing, very accommodating and friendly",
FC Oxford,20985768,2026-04-28 16:30:00,100.0,10.0,Great  service,
FC Oxford,20985768,2026-04-28 16:30:00,100.0,10.0,Milly,
FC Oxford,20985768,2026-04-28 16:30:00,100.0,10.0,N/A,
FC Oxford,20985768,2026-04-28 16:30:00,100.0,10.0,Service,
FC Oxford,20985769,2026-04-29 16:30:00,100.0,10.0,Fantastic service from the whole team,
FC Oxford,20985769,2026-04-29 16:30:00,100.0,10.0,Thanks Skye,
FC Oxford,20985769,2026-04-29 16:30:00,100.0,10.0,Tom and the team Skye & lilly & Finn,
FC Oxford,20985770,2026-04-28 18:30:00,100.0,10.0,Excellent service,
FC Oxford,20985770,2026-04-28 18:30:00,100.0,10.0,Fantastic,
FC Oxford,20985770,2026-04-28 18:30:00,100.0,10.0,Mille,
FC Oxford,20985770,2026-04-28 18:30:00,100.0,10.0,Perfect,
FC Oxford,20985856,2026-04-29 17:01:00,100.0,,Great,""
FC Oxford,20986502,2026-04-29 18:00:00,100.0,10.0,Everything was amazing!,
FC Oxford,20986502,2026-04-29 18:00:00,100.0,10.0,Jas,
FC Oxford,20986502,2026-04-29 18:00:00,100.0,10.0,"She was such an amazing waitress, full of energy and such a lovely person!! Such an asset to your team :)",
FC Oxford,20987352,2026-04-29 21:00:00,94.4,9.0,Jas,
FC Oxford,20987352,2026-04-29 21:00:00,94.4,9.0,"Jas was great, checked on us regularly and very friendly, had a good laugh",
FC Oxford,20987352,2026-04-29 21:00:00,94.4,9.0,Just a very fun time and friendly staff,
FC Oxford,20987355,2026-04-29 21:00:00,100.0,10.0,Excellent service,
FC Oxford,20987355,2026-04-29 21:00:00,100.0,10.0,Great experience,
FC Oxford,20987355,2026-04-29 21:00:00,100.0,10.0,Jas,
FC Oxford,20987360,2026-04-29 21:30:00,97.6,10.0,Jas,
