Branch,Visit Id,Visit Date Time,Visit Score,Recommend Score,Area,Comments,Visit Summary,Answer,Visit Type,Visit Source,Feedback Category
FC Oxford,20375008,2026-03-07 23:30:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,No
FC Oxford,20375008,2026-03-07 23:30:00,100.0,10.0,Steve Beck,"",,Wanted to try something new,Guest Survey,Other,No
FC Oxford,20375008,2026-03-07 23:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20375008,2026-03-07 23:30:00,100.0,10.0,Steve Beck,Andrew & Justin are goated,,"",Guest Survey,Other,No
FC Oxford,20375008,2026-03-07 23:30:00,100.0,10.0,Steve Beck,Good stuff,,10,Guest Survey,Other,No
FC Oxford,20375008,2026-03-07 23:30:00,100.0,10.0,Steve Beck,great service,,Yes,Guest Survey,Other,No
FC Oxford,20375009,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20375009,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Oxford,20375009,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,I've been before,Guest Survey,Other,No
FC Oxford,20375009,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20375009,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20375009,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Social Media,Guest Survey,Other,No
FC Oxford,20375009,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,No
FC Oxford,20375009,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20375009,2026-03-14 23:00:00,100.0,10.0,Steve Beck,Excellent service 10/10,,Yes,Guest Survey,Other,No
FC Oxford,20375009,2026-03-14 23:00:00,100.0,10.0,Steve Beck,Justin and Andrew,,"",Guest Survey,Other,No
FC Oxford,20375009,2026-03-14 23:00:00,100.0,10.0,Steve Beck,Justin and Andrew just fantastic,,10,Guest Survey,Other,No
FC Oxford,20375010,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Oxford,20375010,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,Yes
FC Oxford,20375010,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,Yes
FC Oxford,20375010,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,Yes
FC Oxford,20375010,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Speed of service,Guest Survey,Other,Yes
FC Oxford,20375010,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Wanted to try something new,Guest Survey,Other,Yes
FC Oxford,20375010,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,Yes
FC Oxford,20375010,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,Yes
FC Oxford,20375010,2026-03-14 23:00:00,100.0,10.0,Steve Beck,Justin and Andrew,,"",Guest Survey,Other,Yes
FC Oxford,20375010,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"Unbelievable so good, so attentive big love",,Yes,Guest Survey,Other,Yes
FC Oxford,20375010,2026-03-14 23:00:00,100.0,10.0,Steve Beck,Very quick easy and attentive,,10,Guest Survey,Other,Yes
FC Oxford,20375012,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20375012,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Atmosphere,Guest Survey,Other,No
FC Oxford,20375012,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Bar,Guest Survey,Other,No
FC Oxford,20375012,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Birthday,Guest Survey,Other,No
FC Oxford,20375012,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20375012,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Not important,Guest Survey,Other,No
FC Oxford,20375012,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Oxford,20375012,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20375012,2026-03-14 23:00:00,100.0,10.0,Steve Beck,absolute stallion. 10/10 bloke,,Yes,Guest Survey,Other,No
FC Oxford,20375012,2026-03-14 23:00:00,100.0,10.0,Steve Beck,Great,,10,Guest Survey,Other,No
FC Oxford,20375012,2026-03-14 23:00:00,100.0,10.0,Steve Beck,Harrison,,"",Guest Survey,Other,No
FC Oxford,20375014,2026-03-14 22:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20375014,2026-03-14 22:00:00,100.0,10.0,Steve Beck,"",,Extremely important,Guest Survey,Other,No
FC Oxford,20375014,2026-03-14 22:00:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,No
FC Oxford,20375014,2026-03-14 22:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20375014,2026-03-14 22:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20375014,2026-03-14 22:00:00,100.0,10.0,Steve Beck,"",,Social Media,Guest Survey,Other,No
FC Oxford,20375014,2026-03-14 22:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,No
FC Oxford,20375014,2026-03-14 22:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20375014,2026-03-14 22:00:00,100.0,10.0,Steve Beck,Excellent!,,10,Guest Survey,Other,No
FC Oxford,20375014,2026-03-14 22:00:00,100.0,10.0,Steve Beck,Justin and Andrew,,"",Guest Survey,Other,No
FC Oxford,20375014,2026-03-14 22:00:00,100.0,10.0,Steve Beck,"Justin and Andrew might be the GOATs, they made sure I had an impeccable Saturday night. No comparison.",,Yes,Guest Survey,Other,No
FC Oxford,20375015,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Oxford,20375015,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,I've been before,Guest Survey,Other,Yes
FC Oxford,20375015,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,Yes
FC Oxford,20375015,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Slightly important,Guest Survey,Other,Yes
FC Oxford,20375015,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,Yes
FC Oxford,20375015,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,Yes
FC Oxford,20375015,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,Yes
FC Oxford,20375015,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,Yes
FC Oxford,20375015,2026-03-14 23:00:00,100.0,10.0,Steve Beck,Justin,,"",Guest Survey,Other,Yes
FC Oxford,20375015,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"Justin served us and was great very attentive, very nice guy in general",,10,Guest Survey,Other,Yes
FC Oxford,20375015,2026-03-14 23:00:00,100.0,10.0,Steve Beck,Justin was great always checking back on us making sure our visit was perfect,,Yes,Guest Survey,Other,Yes
FC Oxford,20375023,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20375023,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Oxford,20375023,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,I've been before,Guest Survey,Other,No
FC Oxford,20375023,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20375023,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20375023,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Speed of service,Guest Survey,Other,No
FC Oxford,20375023,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Oxford,20375023,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20375023,2026-03-14 23:00:00,100.0,10.0,Steve Beck,Justin,,"",Guest Survey,Other,No
FC Oxford,20375023,2026-03-14 23:00:00,100.0,10.0,Steve Beck,Justin gave us great service and made sure that we had everything we needed,,Yes,Guest Survey,Other,No
FC Oxford,20375023,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"we had a really good experience the team was great, justin made sure we had everything on time",,10,Guest Survey,Other,No
FC Oxford,20375031,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Oxford,20375031,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,Yes
FC Oxford,20375031,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,Yes
FC Oxford,20375031,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,Yes
FC Oxford,20375031,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Speed of service,Guest Survey,Other,Yes
FC Oxford,20375031,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,Yes
FC Oxford,20375031,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,Yes
FC Oxford,20375031,2026-03-14 23:00:00,100.0,10.0,Steve Beck,All very good,,"",Guest Survey,Other,Yes
FC Oxford,20375031,2026-03-14 23:00:00,100.0,10.0,Steve Beck,Andrew and Justin,,"",Guest Survey,Other,Yes
FC Oxford,20375031,2026-03-14 23:00:00,100.0,10.0,Steve Beck,They had amazing customer service,,Yes,Guest Survey,Other,Yes
FC Oxford,20375031,2026-03-14 23:00:00,100.0,10.0,Steve Beck,Very speedy service and great communication from the team,,10,Guest Survey,Other,Yes
FC Oxford,20375032,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20375032,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,No
FC Oxford,20375032,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Oxford,20375032,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20375032,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20375032,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Team attentiveness,Guest Survey,Other,No
FC Oxford,20375032,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Oxford,20375032,2026-03-14 23:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20375032,2026-03-14 23:00:00,100.0,10.0,Steve Beck,Great service and really good atmosphere :),,Yes,Guest Survey,Other,No
FC Oxford,20375032,2026-03-14 23:00:00,100.0,10.0,Steve Beck,Justin,,"",Guest Survey,Other,No
FC Oxford,20375032,2026-03-14 23:00:00,100.0,10.0,Steve Beck,We had a really good time playing darts,,10,Guest Survey,Other,No
FC Oxford,20375096,2026-03-14 22:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20375096,2026-03-14 22:00:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,No
FC Oxford,20375096,2026-03-14 22:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Oxford,20375096,2026-03-14 22:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20375096,2026-03-14 22:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20375096,2026-03-14 22:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,No
FC Oxford,20375096,2026-03-14 22:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Oxford,20375096,2026-03-14 22:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20375096,2026-03-14 22:00:00,100.0,10.0,Steve Beck,"Always attentive servers, made us feel very welcome",,Yes,Guest Survey,Other,No
FC Oxford,20375096,2026-03-14 22:00:00,100.0,10.0,Steve Beck,Amazing music and great games!,,10,Guest Survey,Other,No
FC Oxford,20375096,2026-03-14 22:00:00,100.0,10.0,Steve Beck,"Justin, Stevie and Carol",,"",Guest Survey,Other,No
FC Oxford,20375297,2026-03-14 20:49:00,100.0,,Steve Beck,"Justin at Flight Club was absolutely fantastic! Friendly, attentive, and full of great energy from the moment we arrived. He made sure everything ran smoothly and really added to the fun atmosphere. Customer service like this makes a huge difference — thanks Justin for making our visit so enjoyable. We’ll definitely be back!","","",Social Review,Google,
FC Oxford,20379859,2026-03-09 20:30:00,95.1,10.0,Steve Beck,"",,4,Guest Survey,Other,No
FC Oxford,20379859,2026-03-09 20:30:00,95.1,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20379859,2026-03-09 20:30:00,95.1,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Oxford,20379859,2026-03-09 20:30:00,95.1,10.0,Steve Beck,"",,I've been before,Guest Survey,Other,No
FC Oxford,20379859,2026-03-09 20:30:00,95.1,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20379859,2026-03-09 20:30:00,95.1,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20379859,2026-03-09 20:30:00,95.1,10.0,Steve Beck,"",,Value for money,Guest Survey,Other,No
FC Oxford,20379859,2026-03-09 20:30:00,95.1,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20379859,2026-03-09 20:30:00,95.1,10.0,Steve Beck,Food and drink was great and we just always have fun each time we come.,,10,Guest Survey,Other,No
FC Oxford,20379859,2026-03-09 20:30:00,95.1,10.0,Steve Beck,Through a Brookes Union event,,Other,Guest Survey,Other,No
FC Oxford,20379859,2026-03-09 20:30:00,95.1,10.0,Steve Beck,We sometimes waited a little bit for someone to come check on us but it was completely all compensated with the quality of service and speed of service afterward and of course by how good the food and drinks were. The whole team was really friendly! Everyone in our group had a great time and is already thinking of when to come back :),,"",Guest Survey,Other,No
FC Oxford,20379931,2026-03-14 15:00:00,97.8,10.0,Steve Beck,"",,4,Guest Survey,Other,Yes
FC Oxford,20379931,2026-03-14 15:00:00,97.8,10.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Oxford,20379931,2026-03-14 15:00:00,97.8,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,Yes
FC Oxford,20379931,2026-03-14 15:00:00,97.8,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,Yes
FC Oxford,20379931,2026-03-14 15:00:00,97.8,10.0,Steve Beck,"",,No,Guest Survey,Other,Yes
FC Oxford,20379931,2026-03-14 15:00:00,97.8,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,Yes
FC Oxford,20379931,2026-03-14 15:00:00,97.8,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,Yes
FC Oxford,20379931,2026-03-14 15:00:00,97.8,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,Yes
FC Oxford,20379931,2026-03-14 15:00:00,97.8,10.0,Steve Beck,"",,Yes,Guest Survey,Other,Yes
FC Oxford,20379931,2026-03-14 15:00:00,97.8,10.0,Steve Beck,Great day out,,"",Guest Survey,Other,Yes
FC Oxford,20379931,2026-03-14 15:00:00,97.8,10.0,Steve Beck,Great day out,,10,Guest Survey,Other,Yes
FC Oxford,20379931,2026-03-14 15:00:00,97.8,10.0,Steve Beck,Henry,,"",Guest Survey,Other,Yes
FC Oxford,20379931,2026-03-14 15:00:00,97.8,10.0,Steve Beck,"Shoutout to Henry, he looked after us making sure we had plenty of drinks,",,Yes,Guest Survey,Other,Yes
FC Oxford,20386836,2026-03-14 19:30:00,97.6,10.0,Steve Beck,"",,4,Guest Survey,Other,No
FC Oxford,20386836,2026-03-14 19:30:00,97.6,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20386836,2026-03-14 19:30:00,97.6,10.0,Steve Beck,"",,Gaming,Guest Survey,Other,No
FC Oxford,20386836,2026-03-14 19:30:00,97.6,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Oxford,20386836,2026-03-14 19:30:00,97.6,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20386836,2026-03-14 19:30:00,97.6,10.0,Steve Beck,"",,Other special occasion,Guest Survey,Other,No
FC Oxford,20386836,2026-03-14 19:30:00,97.6,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20386836,2026-03-14 19:30:00,97.6,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Oxford,20386836,2026-03-14 19:30:00,97.6,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20386836,2026-03-14 19:30:00,97.6,10.0,Steve Beck,Andrew,,"",Guest Survey,Other,No
FC Oxford,20386836,2026-03-14 19:30:00,97.6,10.0,Steve Beck,Legend,,Yes,Guest Survey,Other,No
FC Oxford,20386836,2026-03-14 19:30:00,97.6,10.0,Steve Beck,N/A,,10,Guest Survey,Other,No
FC Oxford,20389161,2026-03-15 20:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Website,Yes
FC Oxford,20389161,2026-03-15 20:30:00,100.0,10.0,Steve Beck,"",,Extremely important,Guest Survey,Website,Yes
FC Oxford,20389161,2026-03-15 20:30:00,100.0,10.0,Steve Beck,"",,I've been before,Guest Survey,Website,Yes
FC Oxford,20389161,2026-03-15 20:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Website,Yes
FC Oxford,20389161,2026-03-15 20:30:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Website,Yes
FC Oxford,20389161,2026-03-15 20:30:00,100.0,10.0,Steve Beck,"",,Social Media,Guest Survey,Website,Yes
FC Oxford,20389161,2026-03-15 20:30:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Website,Yes
FC Oxford,20389161,2026-03-15 20:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Website,Yes
FC Oxford,20389161,2026-03-15 20:30:00,100.0,10.0,Steve Beck,Conor,,"",Guest Survey,Website,Yes
FC Oxford,20389161,2026-03-15 20:30:00,100.0,10.0,Steve Beck,mothers day outing,,10,Guest Survey,Website,Yes
FC Oxford,20389161,2026-03-15 20:30:00,100.0,10.0,Steve Beck,"our server was extremely polite and on top of things, we will be back!",,Yes,Guest Survey,Website,Yes
FC Oxford,20389351,2026-03-15 18:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20389351,2026-03-15 18:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Oxford,20389351,2026-03-15 18:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20389351,2026-03-15 18:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20389351,2026-03-15 18:00:00,100.0,10.0,Steve Beck,"",,Team attentiveness,Guest Survey,Other,No
FC Oxford,20389351,2026-03-15 18:00:00,100.0,10.0,Steve Beck,"",,Wanted to try something new,Guest Survey,Other,No
FC Oxford,20389351,2026-03-15 18:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Oxford,20389351,2026-03-15 18:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20389351,2026-03-15 18:00:00,100.0,10.0,Steve Beck,A lovely experience and a great atmosphere! I would highly recommended,,"",Guest Survey,Other,No
FC Oxford,20389351,2026-03-15 18:00:00,100.0,10.0,Steve Beck,Anna,,"",Guest Survey,Other,No
FC Oxford,20389351,2026-03-15 18:00:00,100.0,10.0,Steve Beck,Attentive table service and a friendly personality I would definitely come again and will be recommending this venue,,Yes,Guest Survey,Other,No
FC Oxford,20389351,2026-03-15 18:00:00,100.0,10.0,Steve Beck,My waiter Anna was very attentive and friendly really made a lovely experience for everyone in my party I will definitely come again from this experience and will definitely recommend,,10,Guest Survey,Other,No
FC Oxford,20402352,2026-03-16 15:30:00,96.8,10.0,Steve Beck,"",,4,Guest Survey,Other,No
FC Oxford,20402352,2026-03-16 15:30:00,96.8,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20402352,2026-03-16 15:30:00,96.8,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Oxford,20402352,2026-03-16 15:30:00,96.8,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20402352,2026-03-16 15:30:00,96.8,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20402352,2026-03-16 15:30:00,96.8,10.0,Steve Beck,…,,Other,Guest Survey,Other,No
FC Oxford,20402352,2026-03-16 15:30:00,96.8,10.0,Steve Beck,Good service,,Yes,Guest Survey,Other,No
FC Oxford,20402352,2026-03-16 15:30:00,96.8,10.0,Steve Beck,Isaiah,,"",Guest Survey,Other,No
FC Oxford,20402352,2026-03-16 15:30:00,96.8,10.0,Steve Beck,Isaiah is a top bloke,,10,Guest Survey,Other,No
FC Oxford,20402352,2026-03-16 15:30:00,96.8,10.0,Steve Beck,Passing,,Other,Guest Survey,Other,No
FC Oxford,20402357,2026-03-16 15:00:00,88.9,6.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Oxford,20402357,2026-03-16 15:00:00,88.9,6.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,Yes
FC Oxford,20402357,2026-03-16 15:00:00,88.9,6.0,Steve Beck,"",,No,Guest Survey,Other,Yes
FC Oxford,20402357,2026-03-16 15:00:00,88.9,6.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,Yes
FC Oxford,20402357,2026-03-16 15:00:00,88.9,6.0,Steve Beck,"",,Team attentiveness,Guest Survey,Other,Yes
FC Oxford,20402357,2026-03-16 15:00:00,88.9,6.0,Steve Beck,"",,Yes,Guest Survey,Other,Yes
FC Oxford,20402357,2026-03-16 15:00:00,88.9,6.0,Steve Beck,"Amazing guy, great customer service",,Yes,Guest Survey,Other,Yes
FC Oxford,20402357,2026-03-16 15:00:00,88.9,6.0,Steve Beck,Isaiah,,"",Guest Survey,Other,Yes
FC Oxford,20402357,2026-03-16 15:00:00,88.9,6.0,Steve Beck,Isaiah was brilliant really friendly and a great member of the team. He made our visit worth it,,6,Guest Survey,Other,Yes
FC Oxford,20402357,2026-03-16 15:00:00,88.9,6.0,Steve Beck,Isaiah was our server and was so dedicated nothing was too much. Such an upstanding member of the team we will come back just to see him,,"",Guest Survey,Other,Yes
FC Oxford,20402357,2026-03-16 15:00:00,88.9,6.0,Steve Beck,Nothing,,Other,Guest Survey,Other,Yes
FC Oxford,20402357,2026-03-16 15:00:00,88.9,6.0,Steve Beck,See you about,,Other,Guest Survey,Other,Yes
FC Oxford,20412883,2026-03-15 15:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Oxford,20412883,2026-03-15 15:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,Yes
FC Oxford,20412883,2026-03-15 15:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,Yes
FC Oxford,20412883,2026-03-15 15:00:00,100.0,10.0,Steve Beck,"",,Search Engine,Guest Survey,Other,Yes
FC Oxford,20412883,2026-03-15 15:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,Yes
FC Oxford,20412883,2026-03-15 15:00:00,100.0,10.0,Steve Beck,"",,Team attentiveness,Guest Survey,Other,Yes
FC Oxford,20412883,2026-03-15 15:00:00,100.0,10.0,Steve Beck,"",,Wanted to try something new,Guest Survey,Other,Yes
FC Oxford,20412883,2026-03-15 15:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,Yes
FC Oxford,20412883,2026-03-15 15:00:00,100.0,10.0,Steve Beck,Henry,,"",Guest Survey,Other,Yes
FC Oxford,20412883,2026-03-15 15:00:00,100.0,10.0,Steve Beck,"Place was amazing, still remember how good the service was which is rare thing these days",,10,Guest Survey,Other,Yes
FC Oxford,20412883,2026-03-15 15:00:00,100.0,10.0,Steve Beck,Was always checking in on us during our game and after. He was a great chat as well and was always making sure everything was okay,,Yes,Guest Survey,Other,Yes
FC Oxford,20415899,2026-03-17 22:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20415899,2026-03-17 22:30:00,100.0,10.0,Steve Beck,"",,Atmosphere,Guest Survey,Other,No
FC Oxford,20415899,2026-03-17 22:30:00,100.0,10.0,Steve Beck,"",,I've been before,Guest Survey,Other,No
FC Oxford,20415899,2026-03-17 22:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20415899,2026-03-17 22:30:00,100.0,10.0,Steve Beck,"",,Not important,Guest Survey,Other,No
FC Oxford,20415899,2026-03-17 22:30:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20415899,2026-03-17 22:30:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Oxford,20415899,2026-03-17 22:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20415899,2026-03-17 22:30:00,100.0,10.0,Steve Beck,Absolutely amazing,,10,Guest Survey,Other,No
FC Oxford,20415899,2026-03-17 22:30:00,100.0,10.0,Steve Beck,Justin and Connor,,"",Guest Survey,Other,No
FC Oxford,20415899,2026-03-17 22:30:00,100.0,10.0,Steve Beck,They were just amazing,,Yes,Guest Survey,Other,No
FC Oxford,20415899,2026-03-17 22:30:00,100.0,10.0,Steve Beck,Would always recommend to friends and family,,"",Guest Survey,Other,No
FC Oxford,20416206,2026-03-17 19:51:00,100.0,,Steve Beck,"Visited a few times, it has is a great atmosphere and such a fun few hours to do with family/friends.Staff are very friendly and welcoming.We were offered extra 30 minutes x3 past our slot as they had no more booking which was great! DJ on a Saturday night played all the songs to get you dancing and enjoying the vibe!Service at the bar is spot on and fast.Have tried their pizza on the menu and can recommend them all!!","","",Social Review,Google,
FC Oxford,20435500,2026-03-19 10:15:00,100.0,,Steve Beck,"Range of games is excellent, the place is clean and tidy  good selection of drinks. we didn't eat here.person that greeted us was friendly and welcoming, we'd certainly come back.","","",Social Review,Google,
FC Oxford,20437601,2026-03-18 18:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Reservation,Yes
FC Oxford,20437601,2026-03-18 18:30:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Reservation,Yes
FC Oxford,20437601,2026-03-18 18:30:00,100.0,10.0,Steve Beck,"",,Gaming,Guest Survey,Reservation,Yes
